"","asvs","feature","module_number","module_name","Sample","clr_abundance","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"6737","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","216w5",3.81630493202098,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6738","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","217w10",3.59348552428868,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6739","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","217w5",4.10127615401204,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6740","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","218w10",3.71471505477526,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6741","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","218w5",3.38407776123491,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"6742","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","219w10",3.97928762592495,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6743","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","219w5",3.92744444150002,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6744","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","221w10",3.42815940761033,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6745","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","221w5",3.56418306994653,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"6746","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","223w10",3.4302133526848,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6747","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","223w5",3.07136438256382,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6748","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","224w10",3.818544090679,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6749","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","224w5",3.10520064126414,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6750","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","225w10",3.70034484888076,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6751","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","225w5",2.93856680030116,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6752","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","226w10",3.51405466109052,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6753","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","226w5",3.01676222461994,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6754","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","227w10",3.67587814298933,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6755","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","227w5",2.87544232324536,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6756","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","228w10",3.33500832270142,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6757","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","228w5",2.81155231132195,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6758","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","231w10",3.1192891047828,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6759","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","231w5",3.91027426688149,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6760","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","232w10",3.20072606158027,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6761","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","232w5",2.89666267937027,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6762","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","233w10",3.16187013485608,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6763","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","233w5",3.0317452940501,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6764","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","234w10",3.12186233422398,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6765","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","234w5",3.01525000065049,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6766","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","235w10",2.87690066776422,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6767","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","235w5",2.90434628630206,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6768","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","236w10",3.41281487043954,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6769","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","236w5",2.93743480296041,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6770","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","237w10",3.06325410111748,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6771","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","237w5",2.65476858999391,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6772","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","238w10",3.26402558459425,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6773","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","238w5",2.56265572625554,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6774","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","239w10",3.54734696950028,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6775","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","239w5",3.11202964044089,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6776","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","241w10",3.43849840599845,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6777","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","243w10",3.11538762654472,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6778","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","243w5",3.66532753503355,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6779","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","245w10",3.3742255954531,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6780","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","245w5",3.37736208832768,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6781","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","246w10",3.43466677806055,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6782","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","246w5",3.42735490139872,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"6783","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","247w10",3.57153506335642,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6784","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","247w5",2.90582698761442,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6785","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","248w10",4.07077814321692,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6786","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","248w5",3.39712540271947,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6787","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","250w10",3.65818461945915,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6788","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","250w5",3.32196173034095,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6789","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","251w10",3.73197609412257,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6790","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","251w5",3.43464551804256,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6791","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","252w10",3.78105022851201,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6792","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","252w5",3.42375326514081,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"6793","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","302w10",4.07722569623629,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6794","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","302w5",3.52757709446131,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6795","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","303w10",3.67605616103231,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6796","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","303w5",3.63293048779333,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6797","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","304w10",3.67953155906389,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6798","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","304w5",3.03754751343738,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6799","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","305w10",3.37284309515067,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6800","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","305w5",2.82257540367273,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"6801","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","306w10",3.66590179761409,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6802","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","306w5",3.06823521006529,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"6803","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","308w10",3.85587150272137,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"6804","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","308w5",4.13643446707961,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"6805","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","310w10",3.40674897958969,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"6806","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","310w5",4.04314220086008,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"6807","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","311w5",3.82531922005687,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6808","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","312w10",3.33548914734167,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6809","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","312w5",3.53082814752664,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6810","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","314w10",3.25580928180953,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6811","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","314w5",3.76900650793492,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6812","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","315w10",3.270182903727,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6813","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","315w5",3.56027639292145,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6814","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","401w10",3.43323310041405,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"6815","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","401w5",3.40180609440513,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"6816","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","402w10",3.73617198456798,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"6817","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","402w5",3.22882344007138,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"6818","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","405w10",4.13664700123199,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"6819","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","405w5",3.99752429476291,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"6820","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","407w10",3.60307020835111,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"6821","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","407w5",3.70343497235553,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"6822","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","408w10",3.69255305588205,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"6823","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","408w5",3.96821283678335,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"6824","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","409w10",4.05142638118594,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"6825","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","409w5",3.3349162857955,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"6826","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","412w10",4.18395398473865,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"6827","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","412w5",3.78252027762138,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"6828","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","413w10",4.01053333006034,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"6829","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","413w5",3.93481767115881,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"6830","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","419w10",4.23335100687256,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6831","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","419w5",3.30080016105803,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6832","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","420w10",3.59377353499466,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6833","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","420w5",3.30480908101133,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6834","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","421w10",3.71080999034809,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6835","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","421w5",3.55441501295272,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6836","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","422w10",3.54958578995359,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6837","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","423w10",4.14529187027893,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6838","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","423w5",3.01376591824092,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6839","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","435w10",4.22808578273162,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6840","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","435w5",3.27181088412912,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6841","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","436w10",4.49026403929088,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6842","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","436w5",3.45955208293724,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6843","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","438w10",3.97928989329025,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6844","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","438w5",3.50456981835568,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6845","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","439w10",3.93902568168537,"M","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6846","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","439w5",3.7332404561063,"M","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
"6847","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","501w10",4.02098383777974,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6848","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","501w5",3.80471241267335,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6849","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","503w10",4.1627022824221,"F","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6850","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","503w5",3.7282585286004,"F","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6851","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","506w10",4.53812789592889,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6852","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","506w5",3.34377262787335,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6853","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","115w5repeat",2.97770500852112,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"6854","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","241w5repeat",3.14707807226102,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6855","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","311w10pos",3.34520592236151,"F","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6856","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","422w5repeat",3.38881512561796,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"6857","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","507w10",3.5699396211274,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6858","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","507w5",3.39586371665609,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6859","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","508w10",4.19336937602201,"M","w10",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6860","35","35","MGB041","Menaquinone synthesis (vitamin K2) II (alternative pathway: futalosine pathway)","508w5",3.27969747707022,"M","w5",130,5,"HFHS","1472","HFHS B. longum APC1472"
"6861","36","36","MGB020","GABA synthesis I","101w10",-2.11748637952613,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"6862","36","36","MGB020","GABA synthesis I","101w5",-1.02460267385458,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"6863","36","36","MGB020","GABA synthesis I","102w10",-3.67678556532141,"F","w10",105,1,"Control","Vehicle","Control Vehicle"
"6864","36","36","MGB020","GABA synthesis I","102w5",-3.36192705350679,"F","w5",105,1,"Control","Vehicle","Control Vehicle"
"6865","36","36","MGB020","GABA synthesis I","103w10",-7.71390514316869,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"6866","36","36","MGB020","GABA synthesis I","103w5",-2.76596622536845,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"6867","36","36","MGB020","GABA synthesis I","104w10",-3.19216469815659,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"6868","36","36","MGB020","GABA synthesis I","104w5",-1.57824128156332,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"6869","36","36","MGB020","GABA synthesis I","105w10",-4.50174515120919,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"6870","36","36","MGB020","GABA synthesis I","105w5",-0.845661190174695,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"6871","36","36","MGB020","GABA synthesis I","106w10",-4.63438769261412,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"6872","36","36","MGB020","GABA synthesis I","106w5",-2.76276720509361,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"6873","36","36","MGB020","GABA synthesis I","109w10",-4.74142631556129,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"6874","36","36","MGB020","GABA synthesis I","109w5",-3.74993639000035,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"6875","36","36","MGB020","GABA synthesis I","110w10",-3.7236901505347,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"6876","36","36","MGB020","GABA synthesis I","110w5",-3.17730749949132,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"6877","36","36","MGB020","GABA synthesis I","113w10",-1.13294455814624,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"6878","36","36","MGB020","GABA synthesis I","113w5",-1.51448561326034,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"6879","36","36","MGB020","GABA synthesis I","115w10",-1.35255084837808,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"6880","36","36","MGB020","GABA synthesis I","116w10",-4.50515877988082,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"6881","36","36","MGB020","GABA synthesis I","116w5",-1.54287968165132,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"6882","36","36","MGB020","GABA synthesis I","117w10",-6.90540230146907,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"6883","36","36","MGB020","GABA synthesis I","117w5",-6.8535013912606,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"6884","36","36","MGB020","GABA synthesis I","119w10",-4.25273925221694,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"6885","36","36","MGB020","GABA synthesis I","119w5",-6.75769013060695,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"6886","36","36","MGB020","GABA synthesis I","121w10",-7.05053802428669,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"6887","36","36","MGB020","GABA synthesis I","121w5",-6.93779968858062,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"6888","36","36","MGB020","GABA synthesis I","122w10",-2.96106121158117,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6889","36","36","MGB020","GABA synthesis I","122w5",-6.64516098352843,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6890","36","36","MGB020","GABA synthesis I","124w10",-6.95828232991894,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6891","36","36","MGB020","GABA synthesis I","124w5",-5.68087283202714,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"6892","36","36","MGB020","GABA synthesis I","125w10",-7.30351756983329,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
