"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Candidatus Soleaferrea","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.316383600660742,NA,NA,"treatment"
"Candidatus Soleaferrea","Male","week 10","ran_pars","Residual","sd__Observation",0.000104592431862066,NA,NA,NA,NA,NA,NA,NA,0.316383600660742,NA,NA,"treatment"
"Coprococcus","Male","week 5","fixed",NA,"treatmentFOS+GOS",3.94198068159244e-05,5.008986237789e-05,0.786981735316657,30.4490936096698,0.437375459878835,-6.28141081884479e-05,0.000141653721820297,0.786981735316657,0.0881205662003925,NA,0.87475091975767,"treatment"
"Coprococcus","Male","week 5","fixed",NA,"treatmentB. longum APC1472",9.0823081601808e-05,5.18246823813496e-05,1.75250628519998,32.7334593102236,0.0890503085238189,-1.46476530032505e-05,0.000196293816206866,1.75250628519998,0.0881205662003925,NA,0.267150925571457,"treatment"
"Coprococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0881205662003925,NA,NA,"treatment"
"Coprococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",8.53448099243908e-05,NA,NA,NA,NA,NA,NA,NA,0.0881205662003925,NA,NA,"treatment"
"Coprococcus","Male","week 5","ran_pars","Residual","sd__Observation",0.000119639571491933,NA,NA,NA,NA,NA,NA,NA,0.0881205662003925,NA,NA,"treatment"
"Candidatus Soleaferrea","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.30559467144804e-05,5.5823793179411e-05,-0.771283072364928,9.48599398644194,0.459319802644728,-0.000168358760723696,8.22468672947355e-05,-0.771283072364928,0.247698144218353,NA,0.621395298607152,"treatment"
"Candidatus Soleaferrea","Female","week 10","fixed",NA,"treatmentB. longum APC1472",7.27138059807202e-05,5.38362808196438e-05,1.35064690342035,9.81253123988797,0.207131766202384,-4.75522716098922e-05,0.000192979883571333,1.35064690342035,0.247698144218353,NA,0.621395298607152,"treatment"
"Candidatus Soleaferrea","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",6.23774496006155e-05,NA,NA,NA,NA,NA,NA,NA,0.247698144218353,NA,NA,"treatment"
"Candidatus Soleaferrea","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.247698144218353,NA,NA,"treatment"
"Candidatus Soleaferrea","Female","week 10","ran_pars","Residual","sd__Observation",8.51867727860215e-05,NA,NA,NA,NA,NA,NA,NA,0.247698144218353,NA,NA,"treatment"
"UCG-003","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.000102122151225518,5.89411772251218e-05,1.73261132595756,14.746050193446,0.104020085885591,-2.36966953066883e-05,0.000227940997757724,1.73261132595756,0.133923670544533,NA,0.312060257656773,"treatment"
"UCG-003","Male","week 5","fixed",NA,"treatmentB. longum APC1472",3.24452233567739e-05,5.96251277287771e-05,0.544153523735175,15.3582475579629,0.594148465745448,-9.43850186452522e-05,0.0001592754653588,0.544153523735175,0.133923670544533,NA,1,"treatment"
"UCG-003","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",6.36327143292577e-05,NA,NA,NA,NA,NA,NA,NA,0.133923670544533,NA,NA,"treatment"
"UCG-003","Male","week 5","ran_pars","cohort","sd__(Intercept)",2.3752714251407e-09,NA,NA,NA,NA,NA,NA,NA,0.133923670544533,NA,NA,"treatment"
"UCG-003","Male","week 5","ran_pars","Residual","sd__Observation",0.00011095837534396,NA,NA,NA,NA,NA,NA,NA,0.133923670544533,NA,NA,"treatment"
"Monoglobus","Female","week 10","fixed",NA,"treatmentFOS+GOS",-8.73087326996393e-05,5.01893076818164e-05,-1.73958830540456,8.19149985988835,0.119238693633423,-0.000202576211045025,2.79587456457459e-05,-1.73958830540456,0.182800909266219,NA,0.238477387266845,"treatment"
"Monoglobus","Female","week 10","fixed",NA,"treatmentB. longum APC1472",1.05402538100953e-05,4.95965298933149e-05,0.212519985425754,9.12453783651073,0.836373268346195,-0.000101421898048171,0.000122502405668361,0.212519985425754,0.182800909266219,NA,0.836373268346195,"treatment"
"Monoglobus","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",3.9882716671909e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909266219,NA,NA,"treatment"
"Monoglobus","Female","week 10","ran_pars","cohort","sd__(Intercept)",3.98044223492772e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909266219,NA,NA,"treatment"
"Monoglobus","Female","week 10","ran_pars","Residual","sd__Observation",9.35682722988293e-05,NA,NA,NA,NA,NA,NA,NA,0.182800909266219,NA,NA,"treatment"
"Butyricicoccus","Male","week 5","fixed",NA,"treatmentFOS+GOS",2.54237059669021e-05,8.46551569127671e-05,0.300320817940246,12.2805072936333,0.768955795961779,-0.000158557846518455,0.000209405258452259,0.300320817940246,0.00770155426553994,NA,1,"treatment"
"Butyricicoccus","Male","week 5","fixed",NA,"treatmentB. longum APC1472",2.41893235707335e-05,8.535399487221e-05,0.283400016682865,12.6968926581374,0.781438325413826,-0.000160655250116938,0.000209033897258405,0.283400016682865,0.00770155426553994,NA,1,"treatment"
"Butyricicoccus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000107794757133362,NA,NA,NA,NA,NA,NA,NA,0.00770155426553994,NA,NA,"treatment"
"Butyricicoccus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00770155426553994,NA,NA,"treatment"
"Butyricicoccus","Male","week 5","ran_pars","Residual","sd__Observation",0.00013389082362867,NA,NA,NA,NA,NA,NA,NA,0.00770155426553994,NA,NA,"treatment"
"Fournierella","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000133308325080248,5.16999035425439e-05,-2.57850239450734,11.1642255093093,0.0253929410825205,-0.000246895157286888,-1.97214928736075e-05,-2.57850239450734,0.485275984996375,NA,0.050785882165041,"treatment"
"Fournierella","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000111492559855409,5.18944047950411e-05,-2.14845049857981,11.4949743598319,0.0537569244145282,-0.000225114171846093,2.12905213527553e-06,-2.14845049857981,0.485275984996375,NA,0.0537569244145282,"treatment"
"Fournierella","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.37002559395861e-05,NA,NA,NA,NA,NA,NA,NA,0.485275984996375,NA,NA,"treatment"
"Fournierella","Male","week 10","ran_pars","cohort","sd__(Intercept)",3.17473864753504e-05,NA,NA,NA,NA,NA,NA,NA,0.485275984996375,NA,NA,"treatment"
"Fournierella","Male","week 10","ran_pars","Residual","sd__Observation",6.07628091695365e-05,NA,NA,NA,NA,NA,NA,NA,0.485275984996375,NA,NA,"treatment"
"Coprococcus","Female","week 10","fixed",NA,"treatmentFOS+GOS",-2.19268028105899e-05,4.73907269937366e-05,-0.462681292344129,8.9792356287319,0.654600587079617,-0.000129169877652308,8.53162720311283e-05,-0.462681292344129,0.122491474159942,NA,1,"treatment"
"Coprococcus","Female","week 10","fixed",NA,"treatmentB. longum APC1472",4.26943112381838e-05,4.57157039485912e-05,0.933909084856156,9.31439005570678,0.373927610662539,-6.01921391058647e-05,0.000145580761582232,0.933909084856156,0.122491474159942,NA,1,"treatment"
"Coprococcus","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",5.23335765329555e-05,NA,NA,NA,NA,NA,NA,NA,0.122491474159942,NA,NA,"treatment"
"Coprococcus","Female","week 10","ran_pars","cohort","sd__(Intercept)",4.67344629294966e-09,NA,NA,NA,NA,NA,NA,NA,0.122491474159942,NA,NA,"treatment"
"Coprococcus","Female","week 10","ran_pars","Residual","sd__Observation",7.35207509561472e-05,NA,NA,NA,NA,NA,NA,NA,0.122491474159942,NA,NA,"treatment"
"Enterococcus","Male","week 5","fixed",NA,"treatmentFOS+GOS",2.3314603740387e-05,3.8368124741632e-05,0.607655544736308,30.0120393481455,0.547986770826861,-5.50422425226308e-05,0.000101671450003405,0.607655544736308,0.0112997514675419,NA,1,"treatment"
"Enterococcus","Male","week 5","fixed",NA,"treatmentB. longum APC1472",1.24940206821871e-05,4.02632316456539e-05,0.310308442008424,31.2835770350882,0.758384368755357,-6.95932221839481e-05,9.45812635483224e-05,0.310308442008424,0.0112997514675419,NA,1,"treatment"
"Enterococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0112997514675419,NA,NA,"treatment"
"Enterococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00011810088984569,NA,NA,NA,NA,NA,NA,NA,0.0112997514675419,NA,NA,"treatment"
"Enterococcus","Male","week 5","ran_pars","Residual","sd__Observation",9.08109404005904e-05,NA,NA,NA,NA,NA,NA,NA,0.0112997514675419,NA,NA,"treatment"
"Streptococcus","Male","week 10","fixed",NA,"treatmentFOS+GOS",-7.79217279310585e-05,3.97150442823578e-05,-1.96202042170888,8.14272682800398,0.0847579642287108,-0.000169226114661998,1.33826587998813e-05,-1.96202042170888,0.148574650172769,NA,0.254273892686132,"treatment"
"Streptococcus","Male","week 10","fixed",NA,"treatmentB. longum APC1472",3.00553519660531e-06,4.08010591284208e-05,0.0736631661238358,9.24365728321322,0.942847886585851,-8.89233356994356e-05,9.49344060926462e-05,0.0736631661238358,0.148574650172769,NA,0.942847886585851,"treatment"
"Streptococcus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",1.6438758701411e-05,NA,NA,NA,NA,NA,NA,NA,0.148574650172769,NA,NA,"treatment"
"Streptococcus","Male","week 10","ran_pars","cohort","sd__(Intercept)",5.39356711677243e-05,NA,NA,NA,NA,NA,NA,NA,0.148574650172769,NA,NA,"treatment"
"Streptococcus","Male","week 10","ran_pars","Residual","sd__Observation",9.20665181945503e-05,NA,NA,NA,NA,NA,NA,NA,0.148574650172769,NA,NA,"treatment"
"Christensenella","Female","week 5","fixed",NA,"treatmentFOS+GOS",-9.54966902828357e-05,8.5786485461112e-05,-1.11319037922501,11.8668589569985,0.28766763716599,-0.000282642236082323,9.16488555166512e-05,-1.11319037922501,0.490741453256138,NA,0.57533527433198,"treatment"
"Christensenella","Female","week 5","fixed",NA,"treatmentB. longum APC1472",5.94128542464067e-05,8.24722287456322e-05,0.720398310437964,11.855722757892,0.485241655538324,-0.000120521525566702,0.000239347234059516,0.720398310437964,0.490741453256138,NA,0.57533527433198,"treatment"
"Christensenella","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000119751411184217,NA,NA,NA,NA,NA,NA,NA,0.490741453256138,NA,NA,"treatment"
"Christensenella","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.490741453256138,NA,NA,"treatment"
"Christensenella","Female","week 5","ran_pars","Residual","sd__Observation",6.60955161211774e-05,NA,NA,NA,NA,NA,NA,NA,0.490741453256138,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.77533785945535e-05,4.18128384483734e-05,-1.1420745485508,33.9999999986239,0.261402487215185,-0.000132727289950376,3.72205327612687e-05,-1.1420745485508,0.0496095095453038,NA,0.450921879144276,"treatment"
"Candidatus Saccharimonas","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-5.0617806168779e-05,4.10008613782612e-05,-1.23455470122432,33.9999999988824,0.225460939572138,-0.000133941581582148,3.27059692445902e-05,-1.23455470122432,0.0496095095453038,NA,0.450921879144276,"treatment"
"Candidatus Saccharimonas","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Candidatus Saccharimonas","Female","week 10","ran_pars","Residual","sd__Observation",0.000102420118895941,NA,NA,NA,NA,NA,NA,NA,0.0496095095453038,NA,NA,"treatment"
"Lachnospiraceae AC2044 group","Male","week 10","fixed",NA,"treatmentFOS+GOS",-3.88133322687391e-05,3.16548200321311e-05,-1.22614288216903,8.78554748641796,0.251992950255146,-0.000110688845113261,3.30621805757826e-05,-1.22614288216903,0.0570243137442586,NA,0.503985900510292,"treatment"
"Lachnospiraceae AC2044 group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-3.88133322687391e-05,3.22223802409174e-05,-1.20454578397198,9.50432327644114,0.257516332225653,-0.000111120062994385,3.34933984569064e-05,-1.20454578397198,0.0570243137442586,NA,0.503985900510292,"treatment"
"Lachnospiraceae AC2044 group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",1.66061598240096e-05,NA,NA,NA,NA,NA,NA,NA,0.0570243137442586,NA,NA,"treatment"
"Lachnospiraceae AC2044 group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0570243137442586,NA,NA,"treatment"
"Lachnospiraceae AC2044 group","Male","week 10","ran_pars","Residual","sd__Observation",7.49048017372122e-05,NA,NA,NA,NA,NA,NA,NA,0.0570243137442586,NA,NA,"treatment"
"Christensenellaceae R-7 group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-4.11892423843403e-05,6.97661650973098e-05,-0.590389945138729,12.9320315256911,0.565104196301773,-0.000191990443928022,0.000109611959159342,-0.590389945138729,0.0409841687580767,NA,1,"treatment"
"Christensenellaceae R-7 group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-4.03531964026832e-05,6.71748056402293e-05,-0.600719213373007,13.16055179171,0.558231317199945,-0.000185295778091094,0.000104589385285728,-0.600719213373007,0.0409841687580767,NA,1,"treatment"
"Christensenellaceae R-7 group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",8.40230887848239e-05,NA,NA,NA,NA,NA,NA,NA,0.0409841687580767,NA,NA,"treatment"
"Christensenellaceae R-7 group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0409841687580767,NA,NA,"treatment"
"Christensenellaceae R-7 group","Female","week 10","ran_pars","Residual","sd__Observation",9.35748645928709e-05,NA,NA,NA,NA,NA,NA,NA,0.0409841687580767,NA,NA,"treatment"
"Anaerovorax","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000189461855943974,5.09266127491369e-05,-3.7202917240394,34.0000000006776,0.000716162057884954,-0.000292957185081481,-8.59665268064664e-05,-3.7202917240394,0.283393361110053,NA,0.00143232411576991,"treatment"
"Anaerovorax","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-6.76914240471397e-05,4.99376523401985e-05,-1.35551874937961,34.0000000006366,0.184188990286458,-0.000169176943823655,3.37940957293759e-05,-1.35551874937961,0.283393361110053,NA,0.184188990286458,"treatment"
"Anaerovorax","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.283393361110053,NA,NA,"treatment"
"Anaerovorax","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.283393361110053,NA,NA,"treatment"
"Anaerovorax","Female","week 10","ran_pars","Residual","sd__Observation",0.000124744215563702,NA,NA,NA,NA,NA,NA,NA,0.283393361110053,NA,NA,"treatment"
"Oscillospira","Female","week 10","fixed",NA,"treatmentFOS+GOS",2.33684002741707e-06,2.749816709559e-05,0.0849816651158485,30.8653451315148,0.932824812002557,-5.37559599054122e-05,5.84296399602463e-05,0.0849816651158485,0.00453091833426283,NA,1,"treatment"
"Oscillospira","Female","week 10","fixed",NA,"treatmentB. longum APC1472",8.96293791630006e-06,2.89513835480302e-05,0.309585823469563,32.422430419608,0.75885694222739,-4.99789816778451e-05,6.79048575104452e-05,0.309585823469563,0.00453091833426283,NA,1,"treatment"
"Oscillospira","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00453091833426283,NA,NA,"treatment"
"Oscillospira","Female","week 10","ran_pars","cohort","sd__(Intercept)",8.55340770595125e-05,NA,NA,NA,NA,NA,NA,NA,0.00453091833426283,NA,NA,"treatment"
"Oscillospira","Female","week 10","ran_pars","Residual","sd__Observation",5.76762404876951e-05,NA,NA,NA,NA,NA,NA,NA,0.00453091833426283,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 10","fixed",NA,"treatmentFOS+GOS",3.13500151213971e-06,3.46755623980116e-05,0.0904095361498588,33.9999999991995,0.928492308256676,-6.73342197787844e-05,7.36042228030638e-05,0.0904095361498588,0.400822564416118,NA,1,"treatment"
"[Eubacterium] nodatum group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000150886247483713,3.53622738624531e-05,4.26687062236462,33.999999999333,0.000149746157860003,7.90214605897017e-05,0.000222751034377725,4.26687062236462,0.400822564416118,NA,0.00044923847358001,"treatment"
"[Eubacterium] nodatum group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.400822564416118,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.400822564416118,NA,NA,"treatment"
"[Eubacterium] nodatum group","Male","week 10","ran_pars","Residual","sd__Observation",8.66195271075685e-05,NA,NA,NA,NA,NA,NA,NA,0.400822564416118,NA,NA,"treatment"
"Family XIII AD3011 group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000109957999730505,5.63531749384578e-05,-1.95122989699495,11.183471951138,0.0765250816357519,-0.000233742690667969,1.38266912069582e-05,-1.95122989699495,0.277564213927327,NA,0.153050163271504,"treatment"
"Family XIII AD3011 group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-2.31394468297118e-05,5.42668129954228e-05,-0.426401433075931,11.4100076033278,0.677749053167361,-0.000142058330565051,9.57794369056275e-05,-0.426401433075931,0.277564213927327,NA,0.677749053167361,"treatment"
"Family XIII AD3011 group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",6.74386170842462e-05,NA,NA,NA,NA,NA,NA,NA,0.277564213927327,NA,NA,"treatment"
"Family XIII AD3011 group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.277564213927327,NA,NA,"treatment"
"Family XIII AD3011 group","Female","week 10","ran_pars","Residual","sd__Observation",7.65699469211088e-05,NA,NA,NA,NA,NA,NA,NA,0.277564213927327,NA,NA,"treatment"
"Streptococcus","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000105039671092069,3.20170530656134e-05,-3.28074138731033,33.8076771767535,0.00240662043520359,-0.000170119788102393,-3.99595540817445e-05,-3.28074138731033,0.263072362809778,NA,0.00481324087040718,"treatment"
"Streptococcus","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-9.02455880872917e-05,3.25706798789608e-05,-2.7707615690757,33.9264469517478,0.0090082513644786,-0.000156442459689337,-2.40487164852461e-05,-2.7707615690757,0.263072362809778,NA,0.0090082513644786,"treatment"
"Streptococcus","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.263072362809778,NA,NA,"treatment"
"Streptococcus","Male","week 5","ran_pars","cohort","sd__(Intercept)",2.05205093062321e-05,NA,NA,NA,NA,NA,NA,NA,0.263072362809778,NA,NA,"treatment"
"Streptococcus","Male","week 5","ran_pars","Residual","sd__Observation",7.84723970679262e-05,NA,NA,NA,NA,NA,NA,NA,0.263072362809778,NA,NA,"treatment"
"Oscillospira","Female","week 5","fixed",NA,"treatmentFOS+GOS",2.03349412668509e-06,2.3928621827523e-05,0.0849816651097784,30.8653338897889,0.932824812206362,-4.67778834490424e-05,5.08448717024126e-05,0.0849816651097784,0.00453091833356744,NA,1,"treatment"
"Oscillospira","Female","week 5","fixed",NA,"treatmentB. longum APC1472",7.79945627286628e-06,2.51931958190917e-05,0.309585823445066,32.4224244764958,0.758856942607362,-4.34911955315989e-05,5.90901080773315e-05,0.309585823445066,0.00453091833356744,NA,1,"treatment"
"Oscillospira","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00453091833356744,NA,NA,"treatment"
"Oscillospira","Female","week 5","ran_pars","cohort","sd__(Intercept)",7.44308730219359e-05,NA,NA,NA,NA,NA,NA,NA,0.00453091833356744,NA,NA,"treatment"
"Oscillospira","Female","week 5","ran_pars","Residual","sd__Observation",5.01892705162506e-05,NA,NA,NA,NA,NA,NA,NA,0.00453091833356744,NA,NA,"treatment"
"Merdibacter","Male","week 10","fixed",NA,"treatmentFOS+GOS",-6.65371410321253e-06,4.55298803177923e-05,-0.146139503481461,12.8858855851834,0.886072683707636,-0.000105103660294022,9.17962320875974e-05,-0.146139503481461,0.533545223183085,NA,1,"treatment"
"Merdibacter","Male","week 10","fixed",NA,"treatmentB. longum APC1472",5.32137162993919e-05,4.55766454736574e-05,1.16756544380057,12.9391421073256,0.264047619030526,-4.52957370359992e-05,0.000151723169634783,1.16756544380057,0.533545223183085,NA,0.792142857091577,"treatment"
"Merdibacter","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",7.32741902930126e-05,NA,NA,NA,NA,NA,NA,NA,0.533545223183085,NA,NA,"treatment"
"Merdibacter","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.533545223183085,NA,NA,"treatment"
"Merdibacter","Male","week 10","ran_pars","Residual","sd__Observation",2.5281345726871e-05,NA,NA,NA,NA,NA,NA,NA,0.533545223183085,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 5","fixed",NA,"treatmentFOS+GOS",-3.29938977539837e-05,2.39721383341005e-05,-1.37634354074495,9.38093417752121,0.200675441837658,-8.68888155966404e-05,2.0901020088673e-05,-1.37634354074495,0.0560400171846147,NA,0.401350883675316,"treatment"
"Escherichia-Shigella","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-2.70117313362952e-05,2.44087404651954e-05,-1.10664175297417,9.98453256270893,0.294397991054419,-8.1409216637525e-05,2.73857539649345e-05,-1.10664175297417,0.0560400171846147,NA,0.401350883675316,"treatment"
"Escherichia-Shigella","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",8.84714890166084e-07,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 5","ran_pars","cohort","sd__(Intercept)",6.81332405488853e-06,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Escherichia-Shigella","Male","week 5","ran_pars","Residual","sd__Observation",5.95551875642126e-05,NA,NA,NA,NA,NA,NA,NA,0.0560400171846147,NA,NA,"treatment"
"Paludicola","Male","week 10","fixed",NA,"treatmentFOS+GOS",-1.64703308138608e-05,3.06541963568967e-05,-0.53729449051941,33.9999999993329,0.594563473035871,-7.87671530477563e-05,4.58264914200348e-05,-0.53729449051941,0.117194978199208,NA,0.922670176365675,"treatment"
"Paludicola","Male","week 10","fixed",NA,"treatmentB. longum APC1472",4.84211428489774e-05,3.12612690794642e-05,1.54891801500105,33.999999999338,0.130660519543905,-1.51093995921131e-05,0.000111951685290068,1.54891801500105,0.117194978199208,NA,0.391981558631715,"treatment"
"Paludicola","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.117194978199208,NA,NA,"treatment"
"Paludicola","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.117194978199208,NA,NA,"treatment"
"Paludicola","Male","week 10","ran_pars","Residual","sd__Observation",7.65741579565325e-05,NA,NA,NA,NA,NA,NA,NA,0.117194978199208,NA,NA,"treatment"
"Enterococcus","Male","week 10","fixed",NA,"treatmentFOS+GOS",-3.40160679833016e-05,2.23646218171728e-05,-1.52097666848013,33.1268579745148,0.137754486924704,-7.9510614701924e-05,1.14784787353209e-05,-1.52097666848013,0.0724223718044035,NA,0.282927785012651,"treatment"
"Enterococcus","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-2.9428636517389e-05,2.27871048142024e-05,-1.29146009365117,33.8214991859604,0.205300936887895,-7.57466093160979e-05,1.688933628132e-05,-1.29146009365117,0.0724223718044035,NA,0.282927785012651,"treatment"
"Enterococcus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0724223718044035,NA,NA,"treatment"
"Enterococcus","Male","week 10","ran_pars","cohort","sd__(Intercept)",1.82548367554942e-05,NA,NA,NA,NA,NA,NA,NA,0.0724223718044035,NA,NA,"treatment"
"Enterococcus","Male","week 10","ran_pars","Residual","sd__Observation",5.44645773261119e-05,NA,NA,NA,NA,NA,NA,NA,0.0724223718044035,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 10","fixed",NA,"treatmentFOS+GOS",-8.64109805110908e-05,3.61125325166821e-05,-2.39282527391767,33.999999999796,0.0223879293806779,-0.000159800476435692,-1.30214845864898e-05,-2.39282527391767,0.249264047599321,NA,0.0447758587613558,"treatment"
"Family XIII AD3011 group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",3.41235031807999e-05,3.68277015975632e-05,0.926571621375845,33.9999999997934,0.360679834173518,-4.0719391181656e-05,0.000108966397543256,0.926571621375845,0.249264047599321,NA,0.360679834173518,"treatment"
"Family XIII AD3011 group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.249264047599321,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.249264047599321,NA,NA,"treatment"
"Family XIII AD3011 group","Male","week 10","ran_pars","Residual","sd__Observation",9.02090773135107e-05,NA,NA,NA,NA,NA,NA,NA,0.249264047599321,NA,NA,"treatment"
"Ruminiclostridium","Male","week 5","fixed",NA,"treatmentFOS+GOS",-2.72598408025297e-05,2.22321894113132e-05,-1.22614288220566,8.78554754324709,0.251992950042652,-7.77403051474188e-05,2.32206235423594e-05,-1.22614288220566,0.0570243137423162,NA,0.503985900085305,"treatment"
"Ruminiclostridium","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-2.72598408025297e-05,2.26308050424358e-05,-1.20454578400608,9.50432333926869,0.257516332026185,-7.80431632176316e-05,2.35234816125721e-05,-1.20454578400608,0.0570243137423162,NA,0.503985900085305,"treatment"
"Ruminiclostridium","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.16630355210417e-05,NA,NA,NA,NA,NA,NA,NA,0.0570243137423162,NA,NA,"treatment"
"Ruminiclostridium","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0570243137423162,NA,NA,"treatment"
"Ruminiclostridium","Male","week 5","ran_pars","Residual","sd__Observation",5.26080305756925e-05,NA,NA,NA,NA,NA,NA,NA,0.0570243137423162,NA,NA,"treatment"
"Lachnospiraceae UCG-004","Male","week 10","fixed",NA,"treatmentFOS+GOS",5.65165835536977e-06,2.53216659731139e-05,0.223194570269215,11.7964492395159,0.827202204026113,-4.96252823102816e-05,6.09285990210212e-05,0.223194570269215,0.0193195549866179,NA,1,"treatment"
"Lachnospiraceae UCG-004","Male","week 10","fixed",NA,"treatmentB. longum APC1472",2.00925318037101e-05,2.57820868275741e-05,0.779321392332797,12.6479642591406,0.450127087632751,-3.57642830090564e-05,7.59493466164767e-05,0.779321392332797,0.0193195549866179,NA,1,"treatment"
"Lachnospiraceae UCG-004","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",1.2363765442149e-05,NA,NA,NA,NA,NA,NA,NA,0.0193195549866179,NA,NA,"treatment"
