"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Christensenellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.000610633406704348,NA,NA,NA,NA,NA,NA,NA,0.531955568695469,0.741408401526839,NA,"treatment"
"Christensenellaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000964862256287062,0.000262980139943531,-3.66895483626346,30.0905724287354,0.000937028245166219,-0.00150187157096324,-0.000427852941610886,-3.66895483626346,0.535432476652631,NA,0.00281108473549866,"treatment"
"Christensenellaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000621306642194582,0.000276609909208521,2.24614744993178,31.0984136152516,0.0319382612146057,5.72293639432155e-05,0.00118538392044595,2.24614744993178,0.535432476652631,NA,0.0319382612146057,"treatment"
"Christensenellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Christensenellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000929274342675457,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Christensenellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.000621667145647511,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000303034682582305,0.000382156200944304,-0.792960265549819,25.8975879302841,0.435005871460355,-0.00108871921911682,0.000482649853952205,-0.792960265549819,0.0215956199375228,NA,0.87001174292071,"treatment"
"Enterobacteriaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.19412440303721e-05,0.000374963710885138,-0.0851848941727498,24.3617975711328,0.932810608803741,-0.000805220563100616,0.000741338075039872,-0.0851848941727498,0.0215956199375228,NA,0.932810608803741,"treatment"
"Enterobacteriaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000124737043004228,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"Enterobacteriaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000919315390703823,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"UCG-010","Male","week 5","fixed",NA,"treatmentFOS+GOS",-8.31731605140268e-05,0.000492758746257718,-0.168790835567485,11.3712733654932,0.868926223615652,-0.00116342311526819,0.000997076794240135,-0.168790835567485,0.0248688503154806,0.289039329775012,0.868926223615652,"treatment"
"UCG-010","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000414674613097943,0.000498331130511738,-0.832126647741456,12.1707719030314,0.421365206641892,-0.00149875759971789,0.000669408373522009,-0.832126647741456,0.0248688503154806,0.289039329775012,0.842730413283784,"treatment"
"UCG-010","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000481263174927758,NA,NA,NA,NA,NA,NA,NA,0.0248688503154806,0.289039329775012,NA,"treatment"
"UCG-010","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00033343434663167,NA,NA,NA,NA,NA,NA,NA,0.0248688503154806,0.289039329775012,NA,"treatment"
"UCG-010","Male","week 5","ran_pars","Residual","sd__Observation",0.000960497929306908,NA,NA,NA,NA,NA,NA,NA,0.0248688503154806,0.289039329775012,NA,"treatment"
"Peptococcaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00113102642408196,0.000368251294305468,-3.07134405655003,23.6499384268858,0.00529143093317323,-0.00189165551378005,-0.000370397334383862,-3.07134405655003,0.340795042715817,NA,0.0105828618663465,"treatment"
"Peptococcaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000322634603908538,0.000361702792787003,0.891988147015853,20.6710414851594,0.382665500819495,-0.000430297082261452,0.00107556629007853,0.891988147015853,0.340795042715817,NA,0.382665500819495,"treatment"
"Peptococcaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"Peptococcaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000153242357929348,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"Peptococcaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000877380943102831,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"UCG-010","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000591136595919244,0.00051817719828107,-1.14080009286437,11.8058093480838,0.276566981256942,-0.00172221084109894,0.000539937649260455,-1.14080009286437,0.139313158803478,NA,0.436634324392977,"treatment"
"UCG-010","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000648294830101803,0.000499224283604394,-1.29860435758678,12.0828844346261,0.218317162196489,-0.00173518414626318,0.000438594486059571,-1.29860435758678,0.139313158803478,NA,0.436634324392977,"treatment"
"UCG-010","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000606248653245729,NA,NA,NA,NA,NA,NA,NA,0.139313158803478,NA,NA,"treatment"
"UCG-010","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.139313158803478,NA,NA,"treatment"
"UCG-010","Female","week 5","ran_pars","Residual","sd__Observation",0.000734750245594389,NA,NA,NA,NA,NA,NA,NA,0.139313158803478,NA,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000121980371963701,0.000259116133803092,-0.470755603571935,9.2360824516408,0.648734986151944,-0.000705865808437019,0.000461905064509618,-0.470755603571935,0.0865002005516784,0.36413721450957,1,"treatment"
"Erysipelatoclostridiaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000378684794793158,0.000266190801846378,1.42260661212367,10.4118982120337,0.184112248636894,-0.000211260143141792,0.000968629732728109,1.42260661212367,0.0865002005516784,0.36413721450957,0.552336745910683,"treatment"
"Erysipelatoclostridiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000138822151997083,NA,NA,NA,NA,NA,NA,NA,0.0865002005516784,0.36413721450957,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000360981875253192,NA,NA,NA,NA,NA,NA,NA,0.0865002005516784,0.36413721450957,NA,"treatment"
"Erysipelatoclostridiaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.000585300730696359,NA,NA,NA,NA,NA,NA,NA,0.0865002005516784,0.36413721450957,NA,"treatment"
"Peptococcaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000618987681201623,0.000296487371746124,-2.08773708490913,33.9999999991303,0.0443862823815181,-0.00122152251451529,-1.64528478879534e-05,-2.08773708490913,0.108228504097563,NA,0.0887725647630363,"treatment"
"Peptococcaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000335047194452212,0.000290729787320639,-1.15243504128009,33.9999999989299,0.257180991825984,-0.000925881208430374,0.000255786819525951,-1.15243504128009,0.108228504097563,NA,0.257180991825984,"treatment"
"Peptococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Peptococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Peptococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000726242775956874,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Staphylococcaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000750990419338828,0.000246955235728543,-3.04099816763687,10.749466705452,0.0115050092503918,-0.00129608482695858,-0.000205896011719073,-3.04099816763687,0.263451874845995,0.330475712695073,0.0230100185007836,"treatment"
"Staphylococcaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000682567645432321,0.000242130933401254,-2.8190022474377,12.2375698916311,0.0152348790431207,-0.00120899198034182,-0.000156143310522822,-2.8190022474377,0.263451874845995,0.330475712695073,0.0230100185007836,"treatment"
"Staphylococcaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000125115468194545,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Staphylococcaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000117808168625732,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Staphylococcaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000543149887689913,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Anaerovoracaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000783489033955567,0.000233065362987796,-3.3616708373633,33.9885810792784,0.0019274756919308,-0.00125714069958808,-0.000309837368323055,-3.3616708373633,0.327643752601478,NA,0.0038549513838616,"treatment"
"Anaerovoracaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-7.17355848919203e-05,0.000236922478095444,-0.302780831386635,32.640367263536,0.763978180625672,-0.000553959829856358,0.000410488660072517,-0.302780831386635,0.327643752601478,NA,0.763978180625672,"treatment"
"Anaerovoracaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.327643752601478,NA,NA,"treatment"
"Anaerovoracaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000309916323358225,NA,NA,NA,NA,NA,NA,NA,0.327643752601478,NA,NA,"treatment"
"Anaerovoracaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000509089043717059,NA,NA,NA,NA,NA,NA,NA,0.327643752601478,NA,NA,"treatment"
"UCG-010","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000515567685474382,0.000393068531465298,-1.31164833662066,10.1488365262333,0.218534434591374,-0.00138964107099668,0.000358505700047911,-1.31164833662066,0.0863160141436405,0.622901069086871,0.437068869182749,"treatment"
"UCG-010","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000301121013132029,0.000381634602051947,-0.78902964121435,11.1185033976348,0.446593696626701,-0.00114000212633383,0.000537760100069775,-0.78902964121435,0.0863160141436405,0.622901069086871,0.446593696626701,"treatment"
"UCG-010","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000498033945255169,NA,NA,NA,NA,NA,NA,NA,0.0863160141436405,0.622901069086871,NA,"treatment"
"UCG-010","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000173490903240291,NA,NA,NA,NA,NA,NA,NA,0.0863160141436405,0.622901069086871,NA,"treatment"
"UCG-010","Female","week 10","ran_pars","Residual","sd__Observation",0.000442117466329479,NA,NA,NA,NA,NA,NA,NA,0.0863160141436405,0.622901069086871,NA,"treatment"
"Anaerovoracaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000385039329644128,0.000139302266146847,-2.7640564672382,30.5553544553636,0.00958426025743447,-0.000669315839761071,-0.000100762819527185,-2.7640564672382,0.19070030436493,NA,0.0287527807723034,"treatment"
"Anaerovoracaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00019658939185608,0.000145746644970653,-1.34884334315664,31.9303119387202,0.186876315630995,-0.000493491006043387,0.000100312222331228,-1.34884334315664,0.19070030436493,NA,0.186876315630995,"treatment"
"Anaerovoracaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.19070030436493,NA,NA,"treatment"
"Anaerovoracaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000369228113414348,NA,NA,NA,NA,NA,NA,NA,0.19070030436493,NA,NA,"treatment"
"Anaerovoracaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.000330255625184674,NA,NA,NA,NA,NA,NA,NA,0.19070030436493,NA,NA,"treatment"
"Enterococcaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",8.80814860466795e-05,0.000101252172034302,0.869921941198845,30.3653387277447,0.391168077379204,-0.000118598758979928,0.000294761731073287,0.869921941198845,0.129820373109901,NA,0.782336154758408,"treatment"
"Enterococcaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000194870070873664,0.000107565608244009,1.81163918519019,31.0553459523923,0.0797233312244514,-2.44955880087602e-05,0.000414235729756088,1.81163918519019,0.129820373109901,NA,0.239169993673354,"treatment"
"Enterococcaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.129820373109901,NA,NA,"treatment"
"Enterococcaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000519386246299334,NA,NA,NA,NA,NA,NA,NA,0.129820373109901,NA,NA,"treatment"
"Enterococcaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000210678375110586,NA,NA,NA,NA,NA,NA,NA,0.129820373109901,NA,NA,"treatment"
"Anaerovoracaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000692322108177481,0.000185170419913864,-3.73883749088827,9.48042226365251,0.00422906056311433,-0.00110799316085564,-0.000276651055499321,-3.73883749088827,0.425382890370461,NA,0.00845812112622866,"treatment"
"Anaerovoracaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000191496768718033,0.000179303477885427,-1.06800364932351,10.0782657818388,0.310432694017647,-0.000590589668835155,0.000207596131399089,-1.06800364932351,0.425382890370461,NA,0.310432694017647,"treatment"
"Anaerovoracaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000172998407604236,NA,NA,NA,NA,NA,NA,NA,0.425382890370461,NA,NA,"treatment"
"Anaerovoracaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.425382890370461,NA,NA,"treatment"
"Anaerovoracaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00033982249673639,NA,NA,NA,NA,NA,NA,NA,0.425382890370461,NA,NA,"treatment"
"Mitochondria","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000418734784188442,0.000146345984701891,-2.86126595848469,13.5138974392054,0.0129380275255962,-0.000733678248525999,-0.000103791319850885,-2.86126595848469,0.380606012056401,NA,0.0258760550511924,"treatment"
"Mitochondria","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000166805286671178,0.000148635376470098,1.12224485605374,14.301013533473,0.280247522045525,-0.000151357526156639,0.000484968099498995,1.12224485605374,0.380606012056401,NA,0.280247522045525,"treatment"
"Mitochondria","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000113621807366319,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Mitochondria","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Mitochondria","Male","week 10","ran_pars","Residual","sd__Observation",0.000321963973136937,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Staphylococcaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000114037162178584,0.000117093252585202,-0.97390037137798,33.9999999992884,0.336984409667213,-0.000351999281823198,0.000123924957466029,-0.97390037137798,0.104091111104053,NA,0.601857153119241,"treatment"
"Staphylococcaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000125434402909579,0.000119412155968399,1.05043244460617,33.9999999994362,0.30092857655962,-0.000117240295403139,0.000368109101222297,1.05043244460617,0.104091111104053,NA,0.601857153119241,"treatment"
"Staphylococcaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Staphylococcaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Staphylococcaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.000292498851208218,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Anaerovoracaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000718747688467256,0.000154681731057138,-4.64662299519882,10.4894749538656,0.000804017976951352,-0.00106123246918452,-0.000376262907749997,-4.64662299519882,0.679744667784763,NA,0.0016080359539027,"treatment"
"Anaerovoracaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000124877065622783,0.000155967931379544,0.800658600253518,11.0302241136251,0.440234418450584,-0.000218291308254818,0.000468045439500383,0.800658600253518,0.679744667784763,NA,0.440234418450584,"treatment"
"Anaerovoracaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000181088795432724,NA,NA,NA,NA,NA,NA,NA,0.679744667784763,NA,NA,"treatment"
"Anaerovoracaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",9.91607188971991e-05,NA,NA,NA,NA,NA,NA,NA,0.679744667784763,NA,NA,"treatment"
"Anaerovoracaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0002618592153639,NA,NA,NA,NA,NA,NA,NA,0.679744667784763,NA,NA,"treatment"
"Mitochondria","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000346333255397324,9.94078066705843e-05,-3.48396435850352,32.8697793813594,0.00142083480430741,-0.000548610401685469,-0.00014405610910918,-3.48396435850352,0.35357958004736,NA,0.00426250441292223,"treatment"
"Mitochondria","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.497305066976e-05,0.000103195042074042,-0.338902431423661,33.9592705244244,0.736769966675576,-0.000244699873481272,0.000174753772141752,-0.338902431423661,0.35357958004736,NA,0.736769966675576,"treatment"
"Mitochondria","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Mitochondria","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000204381732723111,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Mitochondria","Female","week 10","ran_pars","Residual","sd__Observation",0.000211485811491185,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Enterococcaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",1.83101073089165e-05,9.04891051680841e-05,0.202345987120829,31.214972114738,0.840959316192542,-0.00016619213880051,0.000202812353418343,0.202345987120829,0.0254879418511705,NA,1,"treatment"
"Enterococcaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",7.09260331437181e-05,9.48769388957775e-05,0.747558194532714,33.0149753185182,0.460018447910104,-0.000122099224286904,0.00026395129057434,0.747558194532714,0.0254879418511705,NA,1,"treatment"
"Enterococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0254879418511705,NA,NA,"treatment"
"Enterococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000243577528338681,NA,NA,NA,NA,NA,NA,NA,0.0254879418511705,NA,NA,"treatment"
"Enterococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00019054792553541,NA,NA,NA,NA,NA,NA,NA,0.0254879418511705,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.000228747818613359,0.000121484367477115,1.88294035984876,11.8114454714121,0.0845622608756844,-3.64132830338331e-05,0.000493908920260551,1.88294035984876,0.25790944896743,NA,0.253686782627053,"treatment"
"Saccharimonadaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-6.11137335575024e-05,0.000122757746225685,-0.497840139921983,12.3275706690223,0.627358775998963,-0.000327793757819681,0.000205566290704676,-0.497840139921983,0.25790944896743,NA,0.834052463230847,"treatment"
"Saccharimonadaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000139528391823792,NA,NA,NA,NA,NA,NA,NA,0.25790944896743,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.25790944896743,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.000217043871018686,NA,NA,NA,NA,NA,NA,NA,0.25790944896743,NA,NA,"treatment"
"Mitochondria","Male","week 5","fixed",NA,"treatmentFOS+GOS",-9.59208594882646e-05,0.000116586866850619,-0.822741549536336,10.6611681468007,0.428673675868931,-0.000353525351635945,0.000161683632659416,-0.822741549536336,0.220122374230255,NA,0.857347351737862,"treatment"
"Mitochondria","Male","week 5","fixed",NA,"treatmentB. longum APC1472",7.1993699287247e-05,0.000117012335791038,0.615265893126123,11.0605712478201,0.550828410884402,-0.00018537674413353,0.000329364142708025,0.615265893126123,0.220122374230255,NA,0.857347351737862,"treatment"
"Mitochondria","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00016773310592724,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Mitochondria","Male","week 5","ran_pars","cohort","sd__(Intercept)",7.42184208816366e-05,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Mitochondria","Male","week 5","ran_pars","Residual","sd__Observation",0.00013229614926651,NA,NA,NA,NA,NA,NA,NA,0.220122374230255,NA,NA,"treatment"
"Streptococcaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000204007918473516,7.76818679745092e-05,-2.62619738418829,11.1321597781039,0.0233602521800681,-0.000374737232867532,-3.32786040794998e-05,-2.62619738418829,0.223556116771642,NA,0.0467205043601362,"treatment"
"Streptococcaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000144485044711094,7.59044287099229e-05,-1.90351270889949,13.280389142832,0.0788718265278425,-0.000308115349940558,1.9145260518371e-05,-1.90351270889949,0.223556116771642,NA,0.0788718265278425,"treatment"
"Streptococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",5.39120104121849e-05,NA,NA,NA,NA,NA,NA,NA,0.223556116771642,NA,NA,"treatment"
"Streptococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",3.35766052215209e-05,NA,NA,NA,NA,NA,NA,NA,0.223556116771642,NA,NA,"treatment"
"Streptococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000159874229276884,NA,NA,NA,NA,NA,NA,NA,0.223556116771642,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000210993567803673,8.86756736656625e-05,-2.37938500021089,6.39243577815502,0.0522707849224157,-0.000424786706684722,2.79957107737668e-06,-2.37938500021089,0.207749185455021,NA,0.104541569844831,"treatment"
"[Clostridium] methylpentosum group","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000185905814850364,8.93164210412197e-05,-2.08142929019254,9.08291258204372,0.0668291722121142,-0.000387672797292476,1.58611675917485e-05,-2.08142929019254,0.207749185455021,NA,0.104541569844831,"treatment"
"[Clostridium] methylpentosum group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",4.02059569149266e-05,NA,NA,NA,NA,NA,NA,NA,0.207749185455021,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00010248325128691,NA,NA,NA,NA,NA,NA,NA,0.207749185455021,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Female","week 5","ran_pars","Residual","sd__Observation",0.000184581886486614,NA,NA,NA,NA,NA,NA,NA,0.207749185455021,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",7.24762245526939e-05,7.85611123162344e-05,0.922545804353599,11.3535709748364,0.375432974100217,-9.97809039948902e-05,0.000244733353100278,0.922545804353599,0.120752156750894,NA,1,"treatment"
"Defluviitaleaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-4.29779392045359e-05,7.92209898213995e-05,-0.542506970708495,11.5471892667757,0.597783966210644,-0.000216339348604987,0.000130383470195916,-0.542506970708495,0.120752156750894,NA,1,"treatment"
"Defluviitaleaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",9.52924828361435e-05,NA,NA,NA,NA,NA,NA,NA,0.120752156750894,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",1.84525092053399e-05,NA,NA,NA,NA,NA,NA,NA,0.120752156750894,NA,NA,"treatment"
"Defluviitaleaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00013153232746976,NA,NA,NA,NA,NA,NA,NA,0.120752156750894,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-4.68178158812469e-06,8.81783674616345e-05,-0.0530944462105367,12.2904104132584,0.958509924287188,-0.00019630365007487,0.00018694008689862,-0.0530944462105367,0.152651450292757,NA,0.958509924287188,"treatment"
"Saccharimonadaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000109064824876991,8.87625758188287e-05,1.22872532563273,12.6259774409472,0.241585039246295,-8.32741108422533e-05,0.000301403760596234,1.22872532563273,0.152651450292757,NA,0.724755117738886,"treatment"
"Saccharimonadaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000119643748803667,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.000124754401589945,NA,NA,NA,NA,NA,NA,NA,0.152651450292757,NA,NA,"treatment"
"Saccharimonadaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.000176424611393277,8.39317102869302e-05,2.10200186306402,5.12287869833007,0.0881906757252656,-3.77814143560991e-05,0.000390630637142653,2.10200186306402,0.151408525144101,NA,0.264572027175797,"treatment"
"Saccharimonadaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",1.29174924882484e-05,8.19690872208354e-05,0.157589805208481,5.79434008899461,0.880127594695261,-0.000189391988029533,0.00021522697300603,0.157589805208481,0.151408525144101,NA,0.880127594695261,"treatment"
"Saccharimonadaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",4.2903410569248e-05,NA,NA,NA,NA,NA,NA,NA,0.151408525144101,NA,NA,"treatment"
"Saccharimonadaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.151408525144101,NA,NA,"treatment"
"Saccharimonadaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000191095220306549,NA,NA,NA,NA,NA,NA,NA,0.151408525144101,NA,NA,"treatment"
"[Clostridium] methylpentosum group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000111053978117963,6.58193668435508e-05,-1.68725381971437,8.55280622344086,0.127590708302822,-0.000261142947725395,3.90349914894703e-05,-1.68725381971437,0.181592204703013,NA,0.298680583045362,"treatment"
"[Clostridium] methylpentosum group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.45679884868884e-05,6.49339687929171e-05,-0.532356009181115,10.3009424178397,0.605771295266778,-0.000178678980410634,0.000109543003436857,-0.532356009181115,0.181592204703013,NA,0.605771295266778,"treatment"
"[Clostridium] methylpentosum group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",6.93785308499286e-05,NA,NA,NA,NA,NA,NA,NA,0.181592204703013,NA,NA,"treatment"
